Date,AAPL,GOOGL,MSFT
2022-05-23,141.19007873535156,111.21261596679688,255.17919921875
2022-05-24,138.47694396972656,105.708251953125,254.1708221435547
2022-05-25,138.6348419189453,105.54365539550781,257.00994873046875
2022-05-26,141.85107421875,107.5262451171875,260.31903076171875
2022-05-27,147.6324462890625,112.03907775878906,267.50494384765625
2022-05-31,146.84320068359375,113.48100280761719,266.1636657714844
2022-06-01,146.7149200439453,113.61067962646484,266.7021179199219
2022-06-02,149.18141174316406,117.33196258544922,268.8168029785156
2022-06-03,143.42962646484375,114.2580795288086,264.3525390625
2022-06-06,144.17942810058594,116.53195190429688,263.1092224121094
2022-06-07,146.7149200439453,116.8601303100586,266.7804870605469
2022-06-08,145.97500610351562,116.90452575683594,264.734375
2022-06-09,140.72637939453125,114.55184936523438,259.2322998046875
2022-06-10,135.29026794433594,110.88692474365234,247.67999267578125
2022-06-13,130.11070251464844,106.12970733642578,237.17518615722656
2022-06-14,130.97889709472656,106.451904296875,239.35842895507812
2022-06-15,133.61309814453125,109.49337768554688,246.47579956054688
2022-06-16,128.31512451171875,105.77159881591797,239.82833862304688
2022-06-17,129.79498291015625,106.87885284423828,242.45204162597656
2022-06-21,134.04718017578125,111.26848602294922,248.4142303466797
2022-06-22,133.53421020507812,111.21212005615234,247.81703186035156
2022-06-23,136.4149932861328,111.96475219726562,253.42672729492188
2022-06-24,139.759521484375,117.68359375,262.0812683105469
2022-06-27,139.759521484375,115.5473861694336,259.3302001953125
2022-06-28,135.5961456298828,111.7308349609375,251.0967254638672
2022-06-29,137.36212158203125,111.42559051513672,254.7974090576172
2022-06-30,134.88577270507812,108.69384765625,251.43934631347656
2022-07-01,137.06614685058594,108.46891021728516,254.1316375732422
2022-07-05,139.6608428955078,112.98323059082031,257.3330383300781
2022-07-06,141.0026092529297,114.28900146484375,260.6224670410156
2022-07-07,144.38661193847656,118.4896011352539,262.7665100097656
2022-07-08,145.06732177734375,119.0586929321289,262.0420837402344
2022-07-11,142.92645263671875,115.39077758789062,258.9581298828125
2022-07-12,143.90318298339844,113.7388687133789,248.34571838378906
2022-07-13,143.53814697265625,111.07845306396484,247.4156494140625
2022-07-14,146.47816467285156,110.09488677978516,248.7471160888672
2022-07-15,148.15536499023438,111.50140380859375,251.33168029785156
2022-07-18,145.09693908691406,108.76068878173828,248.91354370117188
2022-07-19,148.97422790527344,113.52887725830078,254.08273315429688
2022-07-20,150.98684692382812,113.61866760253906,256.76519775390625
2022-07-21,153.26585388183594,114.05757141113281,259.2812805175781
2022-07-22,152.0227508544922,107.63348388671875,254.89529418945312
2022-07-25,150.8980712890625,107.24444580078125,253.3973846435547
2022-07-26,149.56617736816406,104.76058959960938,246.61285400390625
2022-07-27,154.68653869628906,112.7807388305664,263.099365234375
2022-07-28,155.23904418945312,113.93787384033203,270.6083984375
2022-07-29,160.32980346679688,116.03268432617188,274.8475341796875
2022-08-01,159.34323120117188,114.57628631591797,272.1748352050781
2022-08-02,157.86331176757812,114.84561920166016,269.05181884765625
2022-08-03,163.9012451171875,117.78834533691406,276.5412292480469
2022-08-04,163.5855255126953,117.89806365966797,277.6964416503906
2022-08-05,163.35830688476562,117.17984008789062,276.97198486328125
2022-08-08,162.88406372070312,117.01026916503906,274.43634033203125
2022-08-09,162.9334716796875,116.34191131591797,276.3747863769531
2022-08-10,167.2014617919922,119.40433502197266,283.0907897949219
2022-08-11,166.46047973632812,118.54645538330078,280.9957275390625
2022-08-12,170.02700805664062,121.37944793701172,285.7830505371094
2022-08-15,171.10386657714844,121.7784652709961,287.3103332519531
2022-08-16,170.94577026367188,121.39939880371094,286.5663146972656
2022-08-17,172.4474639892578,119.25471496582031,285.8108825683594
2022-08-18,172.05230712890625,119.87317657470703,284.6826477050781
2022-08-19,169.4539794921875,116.92048645019531,280.7386474609375
2022-08-22,165.55154418945312,113.95782470703125,272.49749755859375
2022-08-23,165.21566772460938,113.57876586914062,271.2122802734375
2022-08-24,165.5120086669922,113.4091796875,270.5745544433594
2022-08-25,167.98193359375,116.36186981201172,273.5766906738281
2022-08-26,161.6491241455078,110.06745147705078,263.0201416015625
2022-08-29,159.43612670898438,109.14972686767578,260.21417236328125
2022-08-30,156.9958953857422,108.67091369628906,257.9969482421875
